"cty","Name","High_School_Graduation_Rate_rP_gP_p50"
"cty48489","Willacy County, TX",0.8592
"cty48371","Pecos County, TX",0.8592
"cty18153","Sullivan County, IN",0.8591
"cty45009","Bamberg County, SC",0.8591
"cty48219","Hockley County, TX",0.859
"cty13069","Coffee County, GA",0.859
"cty18035","Delaware County, IN",0.859
"cty40125","Pottawatomie County, OK",0.8589
"cty12113","Santa Rosa County, FL",0.8589
"cty39017","Butler County, OH",0.8588
"cty48073","Cherokee County, TX",0.8588
"cty40015","Caddo County, OK",0.8587
"cty51023","Botetourt County, VA",0.8587
"cty48045","Briscoe County, TX",0.8587
"cty48165","Gaines County, TX",0.8587
"cty18125","Pike County, IN",0.8586
"cty37127","Nash County, NC",0.8585
"cty41047","Marion County, OR",0.8585
"cty48209","Hays County, TX",0.8585
"cty39125","Paulding County, OH",0.8585
"cty01041","Crenshaw County, AL",0.8585
"cty48459","Upshur County, TX",0.8585
"cty22039","Evangeline Parish, LA",0.8585
"cty21065","Estill County, KY",0.8584
"cty48367","Parker County, TX",0.8583
"cty05087","Madison County, AR",0.8583
"cty16021","Boundary County, ID",0.8583
"cty18107","Montgomery County, IN",0.8583
"cty20111","Lyon County, KS",0.8583
"cty18089","Lake County, IN",0.8582
"cty26075","Jackson County, MI",0.8582
"cty05143","Washington County, AR",0.8581
"cty33015","Rockingham County, NH",0.8581
"cty28001","Adams County, MS",0.8581
"cty12005","Bay County, FL",0.858
"cty13105","Elbert County, GA",0.858
"cty48495","Winkler County, TX",0.858
"cty21107","Hopkins County, KY",0.858
"cty45071","Newberry County, SC",0.858
"cty48169","Garza County, TX",0.8579
"cty06087","Santa Cruz County, CA",0.8578
"cty29107","Lafayette County, MO",0.8578
"cty17125","Mason County, IL",0.8578
"cty08087","Morgan County, CO",0.8578
"cty48109","Culberson County, TX",0.8578
"cty48237","Jack County, TX",0.8577
"cty41041","Lincoln County, OR",0.8576
"cty18091","LaPorte County, IN",0.8576
"cty01077","Lauderdale County, AL",0.8576
"cty48419","Shelby County, TX",0.8576
"cty21085","Grayson County, KY",0.8576
"cty53005","Benton County, WA",0.8575
"cty50017","Orange County, VT",0.8575
"cty29047","Clay County, MO",0.8574
"cty26115","Monroe County, MI",0.8574
"cty33011","Hillsborough County, NH",0.8574
"cty18061","Harrison County, IN",0.8574
"cty37117","Martin County, NC",0.8574
"cty29005","Atchison County, MO",0.8574
"cty26081","Kent County, MI",0.8573
"cty26009","Antrim County, MI",0.8573
"cty27025","Chisago County, MN",0.8573
"cty18053","Grant County, IN",0.8573
"cty35043","Sandoval County, NM",0.8572
"cty26045","Eaton County, MI",0.8572
"cty48035","Bosque County, TX",0.8572
"cty05035","Crittenden County, AR",0.8571
"cty47117","Marshall County, TN",0.8571
"cty51683","Manassas city, VA",0.857
"cty21031","Butler County, KY",0.857
"cty28065","Jefferson Davis County, MS",0.857
"cty08105","Rio Grande County, CO",0.857
"cty39021","Champaign County, OH",0.857
"cty36061","New York County, NY",0.8569
"cty48309","McLennan County, TX",0.8569
"cty45055","Kershaw County, SC",0.8569
"cty39015","Brown County, OH",0.8569
"cty35001","Bernalillo County, NM",0.8568
"cty39071","Highland County, OH",0.8568
"cty45089","Williamsburg County, SC",0.8567
"cty42093","Montour County, PA",0.8566
"cty53035","Kitsap County, WA",0.8565
"cty37067","Forsyth County, NC",0.8565
"cty01045","Dale County, AL",0.8565
"cty49023","Juab County, UT",0.8565
"cty16053","Jerome County, ID",0.8565
"cty28049","Hinds County, MS",0.8565
"cty45035","Dorchester County, SC",0.8564
"cty39095","Lucas County, OH",0.8564
"cty13095","Dougherty County, GA",0.8564
"cty48007","Aransas County, TX",0.8562
"cty18109","Morgan County, IN",0.8562
"cty13289","Twiggs County, GA",0.8562
"cty48339","Montgomery County, TX",0.8561
"cty45045","Greenville County, SC",0.8561
"cty26155","Shiawassee County, MI",0.8561
"cty29139","Montgomery County, MO",0.8561
"cty13141","Hancock County, GA",0.8561
"cty37081","Guilford County, NC",0.856
"cty22019","Calcasieu Parish, LA",0.856
"cty41031","Jefferson County, OR",0.856
"cty48041","Brazos County, TX",0.856
"cty26059","Hillsdale County, MI",0.856
"cty18043","Floyd County, IN",0.856
"cty05037","Cross County, AR",0.856
"cty22015","Bossier Parish, LA",0.8559
"cty29079","Grundy County, MO",0.8559
"cty01127","Walker County, AL",0.8559
"cty37193","Wilkes County, NC",0.8559
"cty39149","Shelby County, OH",0.8559
"cty48401","Rusk County, TX",0.8558
"cty28061","Jasper County, MS",0.8557
"cty30099","Teton County, MT",0.8557
"cty22073","Ouachita Parish, LA",0.8557
"cty01033","Colbert County, AL",0.8557
"cty48081","Coke County, TX",0.8557
"cty12071","Lee County, FL",0.8556
"cty12103","Pinellas County, FL",0.8555
"cty42109","Snyder County, PA",0.8555
"cty51710","Norfolk city, VA",0.8554
"cty40147","Washington County, OK",0.8554
"cty48029","Bexar County, TX",0.8554
"cty37061","Duplin County, NC",0.8554
"cty18037","Dubois County, IN",0.8553
"cty39033","Crawford County, OH",0.8553
"cty18105","Monroe County, IN",0.8553
"cty13057","Cherokee County, GA",0.8552
"cty47077","Henderson County, TN",0.8552
"cty42053","Forest County, PA",0.8552
"cty01025","Clarke County, AL",0.8551
"cty46123","Tripp County, SD",0.855
"cty19021","Buena Vista County, IA",0.855
"cty26003","Alger County, MI",0.855
"cty22083","Richland Parish, LA",0.855
"cty47051","Franklin County, TN",0.855
"cty29225","Webster County, MO",0.855
"cty04019","Pima County, AZ",0.8549
"cty40039","Custer County, OK",0.8549
"cty39057","Greene County, OH",0.8549
"cty18005","Bartholomew County, IN",0.8549
"cty21015","Boone County, KY",0.8549
"cty18163","Vanderburgh County, IN",0.8548
"cty37183","Wake County, NC",0.8548
"cty48249","Jim Wells County, TX",0.8548
"cty12095","Orange County, FL",0.8547
"cty17201","Winnebago County, IL",0.8547
"cty26051","Gladwin County, MI",0.8547
"cty47043","Dickson County, TN",0.8547
"cty47139","Polk County, TN",0.8547
"cty08049","Grand County, CO",0.8547
"cty40109","Oklahoma County, OK",0.8546
"cty12125","Union County, FL",0.8546
"cty29109","Lawrence County, MO",0.8546
"cty27079","Le Sueur County, MN",0.8546
"cty48267","Kimble County, TX",0.8546
"cty29133","Mississippi County, MO",0.8545
"cty16027","Canyon County, ID",0.8544
"cty42113","Sullivan County, PA",0.8544
"cty20079","Harvey County, KS",0.8544
"cty49037","San Juan County, UT",0.8543
"cty18003","Allen County, IN",0.8543
"cty51540","Charlottesville city, VA",0.8543
"cty26121","Muskegon County, MI",0.8542
"cty22051","Jefferson Parish, LA",0.8541
"cty13215","Muscogee County, GA",0.8541
"cty26163","Wayne County, MI",0.8541
"cty47049","Fentress County, TN",0.8541
"cty53061","Snohomish County, WA",0.854
"cty28109","Pearl River County, MS",0.854
"cty51145","Powhatan County, VA",0.854
"cty47189","Wilson County, TN",0.854
"cty40083","Logan County, OK",0.8539
"cty56043","Washakie County, WY",0.8539
"cty51620","Franklin city, VA",0.8539
"cty01073","Jefferson County, AL",0.8538
"cty26157","Tuscola County, MI",0.8538
"cty22013","Bienville Parish, LA",0.8538
"cty30023","Deer Lodge County, MT",0.8538
"cty18103","Miami County, IN",0.8538
"cty18123","Perry County, IN",0.8538
"cty05007","Benton County, AR",0.8537
"cty33009","Grafton County, NH",0.8537
"cty29023","Butler County, MO",0.8537
"cty41059","Umatilla County, OR",0.8536
"cty20173","Sedgwick County, KS",0.8536
"cty13071","Colquitt County, GA",0.8536
"cty39113","Montgomery County, OH",0.8535
"cty48337","Montague County, TX",0.8535
"cty29111","Lewis County, MO",0.8534
"cty33013","Merrimack County, NH",0.8533
"cty26005","Allegan County, MI",0.8532
"cty01017","Chambers County, AL",0.8532
"cty30027","Fergus County, MT",0.8532
"cty22037","East Feliciana Parish, LA",0.8532
"cty13291","Union County, GA",0.8532
"cty48123","DeWitt County, TX",0.8532
"cty29093","Iron County, MO",0.8532
"cty48361","Orange County, TX",0.8531
"cty01117","Shelby County, AL",0.8531
"cty01043","Cullman County, AL",0.8531
"cty20019","Chautauqua County, KS",0.8531
"cty22105","Tangipahoa Parish, LA",0.8531
"cty54031","Hardy County, WV",0.8531
"cty47013","Campbell County, TN",0.8531
"cty12097","Osceola County, FL",0.8529
"cty18011","Boone County, IN",0.8529
"cty12057","Hillsborough County, FL",0.8528
"cty31169","Thayer County, NE",0.8528
"cty46121","Todd County, SD",0.8527
"cty22069","Natchitoches Parish, LA",0.8527
"cty12101","Pasco County, FL",0.8526
"cty48181","Grayson County, TX",0.8526
"cty48335","Mitchell County, TX",0.8526
"cty48117","Deaf Smith County, TX",0.8526
"cty21069","Fleming County, KY",0.8526
"cty26015","Barry County, MI",0.8526
"cty47007","Bledsoe County, TN",0.8525
"cty08047","Gilpin County, CO",0.8523
"cty28113","Pike County, MS",0.8523
"cty51660","Harrisonburg city, VA",0.8523
"cty21067","Fayette County, KY",0.8523
"cty22017","Caddo Parish, LA",0.8522
"cty48139","Ellis County, TX",0.8522
"cty20007","Barber County, KS",0.8522
"cty37105","Lee County, NC",0.8522
"cty29105","Laclede County, MO",0.8521
"cty51165","Rockingham County, VA",0.8521
"cty13051","Chatham County, GA",0.852
"cty05093","Mississippi County, AR",0.852
"cty08101","Pueblo County, CO",0.8519
"cty41061","Union County, OR",0.8519
"cty13287","Turner County, GA",0.8519
"cty08011","Bent County, CO",0.8519
"cty54063","Monroe County, WV",0.8519
"cty45073","Oconee County, SC",0.8519
"cty01131","Wilcox County, AL",0.8519
"cty28101","Newton County, MS",0.8518
"cty36035","Fulton County, NY",0.8518
"cty10003","New Castle County, DE",0.8517
"cty22005","Ascension Parish, LA",0.8517
"cty18093","Lawrence County, IN",0.8517
"cty26025","Calhoun County, MI",0.8517
"cty56041","Uinta County, WY",0.8516
"cty12083","Marion County, FL",0.8515
"cty01059","Franklin County, AL",0.8515
"cty48063","Camp County, TX",0.8515
"cty48341","Moore County, TX",0.8515
"cty48297","Live Oak County, TX",0.8515
"cty32031","Washoe County, NV",0.8514
"cty21111","Jefferson County, KY",0.8514
"cty45087","Union County, SC",0.8514
"cty13039","Camden County, GA",0.8514
"cty51053","Dinwiddie County, VA",0.8514
"cty12009","Brevard County, FL",0.8513
"cty01003","Baldwin County, AL",0.8513
"cty46105","Perkins County, SD",0.8513
"cty48437","Swisher County, TX",0.8513
"cty01047","Dallas County, AL",0.8513
"cty37085","Harnett County, NC",0.8512
"cty39061","Hamilton County, OH",0.8511
"cty12043","Glades County, FL",0.8511
"cty26107","Mecosta County, MI",0.8511
"cty55079","Milwaukee County, WI",0.851
"cty48061","Cameron County, TX",0.851
"cty48097","Cooke County, TX",0.8508
"cty47067","Hancock County, TN",0.8508
"cty18021","Clay County, IN",0.8508
"cty37033","Caswell County, NC",0.8508
"cty48133","Eastland County, TX",0.8508
"cty18167","Vigo County, IN",0.8508
"cty13089","DeKalb County, GA",0.8507
"cty37137","Pamlico County, NC",0.8507
"cty48231","Hunt County, TX",0.8507
"cty48375","Potter County, TX",0.8506
"cty13087","Decatur County, GA",0.8506
"cty21049","Clark County, KY",0.8505
"cty37147","Pitt County, NC",0.8505
"cty33001","Belknap County, NH",0.8505
"cty12079","Madison County, FL",0.8505
"cty06031","Kings County, CA",0.8503
"cty11001","District of Columbia, DC",0.8503
"cty22095","St. John the Baptist Parish, LA",0.8503
"cty29187","St. Francois County, MO",0.8503
"cty26039","Crawford County, MI",0.8502
"cty18175","Washington County, IN",0.8502
"cty28005","Amite County, MS",0.8502
"cty40133","Seminole County, OK",0.8501
"cty48333","Mills County, TX",0.8501
"cty53017","Douglas County, WA",0.85
"cty33003","Carroll County, NH",0.85
"cty45037","Edgefield County, SC",0.85
"cty21239","Woodford County, KY",0.85
"cty26113","Missaukee County, MI",0.85
"cty45039","Fairfield County, SC",0.85
"cty21129","Lee County, KY",0.85
"cty18141","St. Joseph County, IN",0.8499
"cty13093","Dooly County, GA",0.8499
"cty12107","Putnam County, FL",0.8499
"cty37095","Hyde County, NC",0.8499
"cty18099","Marshall County, IN",0.8498
"cty04015","Mohave County, AZ",0.8497
"cty19139","Muscatine County, IA",0.8497
"cty37179","Union County, NC",0.8496
"cty32013","Humboldt County, NV",0.8496
"cty13155","Irwin County, GA",0.8496
"cty29203","Shannon County, MO",0.8496
"cty13001","Appling County, GA",0.8495
"cty51091","Highland County, VA",0.8495
"cty28141","Tishomingo County, MS",0.8495
"cty22079","Rapides Parish, LA",0.8494
"cty28071","Lafayette County, MS",0.8494
"cty18049","Fulton County, IN",0.8494
"cty37101","Johnston County, NC",0.8493
"cty53015","Cowlitz County, WA",0.8492
"cty48343","Morris County, TX",0.8492
"cty18139","Rush County, IN",0.8492
"cty22023","Cameron Parish, LA",0.8492
"cty13285","Troup County, GA",0.8492
"cty29095","Jackson County, MO",0.8491
"cty48185","Grimes County, TX",0.8491
"cty27115","Pine County, MN",0.849
"cty12099","Palm Beach County, FL",0.849
"cty48255","Karnes County, TX",0.849
"cty18045","Fountain County, IN",0.849
"cty37119","Mecklenburg County, NC",0.8489
"cty38051","McIntosh County, ND",0.8489
"cty13275","Thomas County, GA",0.8489
"cty18015","Carroll County, IN",0.8489
"cty28035","Forrest County, MS",0.8489
"cty48167","Galveston County, TX",0.8488
"cty48387","Red River County, TX",0.8488
"cty49041","Sevier County, UT",0.8488
"cty18179","Wells County, IN",0.8488
"cty27059","Isanti County, MN",0.8487
"cty47167","Tipton County, TN",0.8487
"cty13257","Stephens County, GA",0.8487
"cty22097","St. Landry Parish, LA",0.8487
"cty18023","Clinton County, IN",0.8487
"cty53057","Skagit County, WA",0.8486
"cty48193","Hamilton County, TX",0.8486
"cty38041","Hettinger County, ND",0.8486
"cty48363","Palo Pinto County, TX",0.8486
"cty48323","Maverick County, TX",0.8485
"cty22041","Franklin Parish, LA",0.8485
"cty12015","Charlotte County, FL",0.8485
"cty26049","Genesee County, MI",0.8484
"cty12055","Highlands County, FL",0.8484
"cty29145","Newton County, MO",0.8483
"cty05079","Lincoln County, AR",0.8483
"cty48425","Somervell County, TX",0.8483
"cty40135","Sequoyah County, OK",0.8482
"cty26147","St. Clair County, MI",0.8482
"cty13181","Lincoln County, GA",0.8482
"cty37177","Tyrrell County, NC",0.8481
"cty51109","Louisa County, VA",0.8481
"cty32019","Lyon County, NV",0.848
"cty18133","Putnam County, IN",0.848
"cty13047","Catoosa County, GA",0.848
"cty53011","Clark County, WA",0.8479
"cty26137","Otsego County, MI",0.8479
"cty42015","Bradford County, PA",0.8479
"cty13175","Laurens County, GA",0.8479
"cty13317","Wilkes County, GA",0.8479
"cty51678","Lexington city, VA",0.8478
"cty37159","Rowan County, NC",0.8478
"cty35045","San Juan County, NM",0.8477
"cty48135","Ector County, TX",0.8477
"cty13017","Ben Hill County, GA",0.8477
"cty01013","Butler County, AL",0.8477
"cty48251","Johnson County, TX",0.8476
"cty13081","Crisp County, GA",0.8476
"cty38075","Renville County, ND",0.8476
"cty06069","San Benito County, CA",0.8474
"cty26123","Newaygo County, MI",0.8474
"cty13169","Jones County, GA",0.8473
"cty48275","Knox County, TX",0.8472
"cty04025","Yavapai County, AZ",0.847
"cty48483","Wheeler County, TX",0.847
"cty45023","Chester County, SC",0.847
"cty22021","Caldwell Parish, LA",0.847
"cty37023","Burke County, NC",0.847
"cty48315","Marion County, TX",0.847
"cty17139","Moultrie County, IL",0.847
"cty48453","Travis County, TX",0.8469
"cty26011","Arenac County, MI",0.8469
"cty08121","Washington County, CO",0.8469
"cty48439","Tarrant County, TX",0.8468
"cty21189","Owsley County, KY",0.8468
"cty45057","Lancaster County, SC",0.8467
"cty18151","Steuben County, IN",0.8466
"cty28081","Lee County, MS",0.8466
"cty32007","Elko County, NV",0.8464
"cty29075","Gentry County, MO",0.8463
"cty45019","Charleston County, SC",0.8462
"cty28087","Lowndes County, MS",0.8462
"cty04011","Greenlee County, AZ",0.8462
"cty37097","Iredell County, NC",0.8461
"cty47091","Johnson County, TN",0.8461
"cty20141","Osborne County, KS",0.846
"cty12039","Gadsden County, FL",0.846
"cty18111","Newton County, IN",0.8459
"cty48305","Lynn County, TX",0.8459
"cty53007","Chelan County, WA",0.8458
"cty18115","Ohio County, IN",0.8458
"cty25007","Dukes County, MA",0.8458
"cty41071","Yamhill County, OR",0.8457
"cty41043","Linn County, OR",0.8457
"cty28047","Harrison County, MS",0.8456
"cty51047","Culpeper County, VA",0.8456
"cty20113","McPherson County, KS",0.8456
"cty39025","Clermont County, OH",0.8456
"cty01019","Cherokee County, AL",0.8456
"cty13073","Columbia County, GA",0.8456
"cty41013","Crook County, OR",0.8455
"cty53047","Okanogan County, WA",0.8454
"cty22101","St. Mary Parish, LA",0.8454
"cty50009","Essex County, VT",0.8454
"cty48087","Collingsworth County, TX",0.8454
"cty27065","Kanabec County, MN",0.8454
"cty49025","Kane County, UT",0.8454
"cty37145","Person County, NC",0.8453
"cty39049","Franklin County, OH",0.8452
"cty53053","Pierce County, WA",0.8452
"cty48355","Nueces County, TX",0.8452
"cty01053","Escambia County, AL",0.8451
"cty16037","Custer County, ID",0.8451
"cty22009","Avoyelles Parish, LA",0.845
"cty51730","Petersburg city, VA",0.845
"cty13207","Monroe County, GA",0.8449
"cty37025","Cabarrus County, NC",0.8448
"cty48369","Parmer County, TX",0.8447
"cty13099","Early County, GA",0.8447
"cty35029","Luna County, NM",0.8447
"cty22055","Lafayette Parish, LA",0.8446
"cty28089","Madison County, MS",0.8446
"cty35015","Eddy County, NM",0.8446
"cty48021","Bastrop County, TX",0.8446
"cty12133","Washington County, FL",0.8446
"cty20119","Meade County, KS",0.8445
"cty13189","McDuffie County, GA",0.8445
"cty48409","San Patricio County, TX",0.8445
"cty01107","Pickens County, AL",0.8445
"cty01027","Clay County, AL",0.8445
"cty42055","Franklin County, PA",0.8444
"cty48245","Jefferson County, TX",0.8443
"cty31029","Chase County, NE",0.8443
"cty40071","Kay County, OK",0.8442
"cty48069","Castro County, TX",0.8442
"cty22001","Acadia Parish, LA",0.8441
"cty45003","Aiken County, SC",0.8439
"cty42041","Cumberland County, PA",0.8438
"cty29510","St. Louis city, MO",0.8437
"cty29113","Lincoln County, MO",0.8436
"cty16035","Clearwater County, ID",0.8436
"cty01067","Henry County, AL",0.8436
"cty37057","Davidson County, NC",0.8435
"cty13131","Grady County, GA",0.8435
"cty35061","Valencia County, NM",0.8434
"cty21003","Allen County, KY",0.8434
"cty32027","Pershing County, NV",0.8434
"cty39047","Fayette County, OH",0.8434
"cty17151","Pope County, IL",0.8434
"cty35031","McKinley County, NM",0.8433
"cty01079","Lawrence County, AL",0.8433
"cty28015","Carroll County, MS",0.8433
"cty48397","Rockwall County, TX",0.8433
"cty13055","Chattooga County, GA",0.8433
"cty46071","Jackson County, SD",0.8432
"cty40037","Creek County, OK",0.8432
"cty50025","Windham County, VT",0.8432
"cty55019","Clark County, WI",0.8432
"cty37003","Alexander County, NC",0.8432
"cty12047","Hamilton County, FL",0.8432
"cty29099","Jefferson County, MO",0.8431
"cty22127","Winn Parish, LA",0.8431
"cty55101","Racine County, WI",0.843
"cty20057","Ford County, KS",0.843
"cty29071","Franklin County, MO",0.8429
"cty01101","Montgomery County, AL",0.8428
"cty45091","York County, SC",0.8428
"cty13043","Candler County, GA",0.8428
"cty45083","Spartanburg County, SC",0.8428
"cty13247","Rockdale County, GA",0.8427
"cty46061","Hanson County, SD",0.8427
"cty01001","Autauga County, AL",0.8427
"cty28039","George County, MS",0.8426
"cty06055","Napa County, CA",0.8425
"cty56003","Big Horn County, WY",0.8425
"cty18025","Crawford County, IN",0.8425
"cty45075","Orangeburg County, SC",0.8425
"cty48407","San Jacinto County, TX",0.8425
"cty01089","Madison County, AL",0.8423
"cty18169","Wabash County, IN",0.8423
"cty28021","Claiborne County, MS",0.8422
"cty48449","Titus County, TX",0.8422
"cty41065","Wasco County, OR",0.842
"cty01015","Calhoun County, AL",0.842
"cty29219","Warren County, MO",0.842
"cty28095","Monroe County, MS",0.842
"cty26145","Saginaw County, MI",0.8419
"cty28013","Calhoun County, MS",0.8419
"cty28111","Perry County, MS",0.8419
"cty21219","Todd County, KY",0.8418
"cty48279","Lamb County, TX",0.8418
"cty37035","Catawba County, NC",0.8417
"cty50013","Grand Isle County, VT",0.8417
"cty45021","Cherokee County, SC",0.8417
"cty49047","Uintah County, UT",0.8416
"cty04027","Yuma County, AZ",0.8416
"cty13029","Bryan County, GA",0.8416
"cty51137","Orange County, VA",0.8415
"cty21023","Bracken County, KY",0.8415
"cty13165","Jenkins County, GA",0.8414
"cty51147","Prince Edward County, VA",0.8414
"cty20129","Morton County, KS",0.8414
"cty22043","Grant Parish, LA",0.8413
"cty28127","Simpson County, MS",0.8413
"cty18177","Wayne County, IN",0.8412
"cty12027","DeSoto County, FL",0.8411
"cty51760","Richmond city, VA",0.841
"cty05147","Woodruff County, AR",0.841
"cty51187","Warren County, VA",0.841
"cty22103","St. Tammany Parish, LA",0.8409
"cty47061","Grundy County, TN",0.8408
"cty49015","Emery County, UT",0.8407
"cty48131","Duval County, TX",0.8407
"cty53077","Yakima County, WA",0.8405
"cty01005","Barbour County, AL",0.8405
"cty16009","Benewah County, ID",0.8404
"cty02013","Aleutians East Borough, AK",0.8403
"cty26133","Osceola County, MI",0.8403
"cty18001","Adams County, IN",0.8403
"cty35025","Lea County, NM",0.8403
"cty01097","Mobile County, AL",0.8402
"cty01113","Russell County, AL",0.8402
"cty45059","Laurens County, SC",0.8402
"cty22111","Union Parish, LA",0.8401
"cty12019","Clay County, FL",0.84
"cty13261","Sumter County, GA",0.84
"cty04013","Maricopa County, AZ",0.8399
"cty21163","Meade County, KY",0.8399
"cty20077","Harper County, KS",0.8399
"cty29159","Pettis County, MO",0.8398
"cty37195","Wilson County, NC",0.8398
"cty51770","Roanoke city, VA",0.8397
"cty12061","Indian River County, FL",0.8397
"cty28097","Montgomery County, MS",0.8397
"cty13103","Effingham County, GA",0.8397
"cty53045","Mason County, WA",0.8396
"cty26033","Chippewa County, MI",0.8396
"cty39023","Clark County, OH",0.8396
"cty27095","Mille Lacs County, MN",0.8393
"cty40139","Texas County, OK",0.8393
"cty48103","Crane County, TX",0.8392
"cty29215","Texas County, MO",0.8391
"cty22031","De Soto Parish, LA",0.8391
"cty21113","Jessamine County, KY",0.8391
"cty26021","Berrien County, MI",0.839
"cty48113","Dallas County, TX",0.839
"cty29009","Barry County, MO",0.8389
"cty37077","Granville County, NC",0.8387
"cty13121","Fulton County, GA",0.8386
"cty21153","Magoffin County, KY",0.8386
"cty45053","Jasper County, SC",0.8386
"cty05095","Monroe County, AR",0.8385
"cty29186","Ste. Genevieve County, MO",0.8384
"cty32015","Lander County, NV",0.8383
"cty48507","Zavala County, TX",0.8382
"cty51800","Suffolk city, VA",0.8381
"cty29129","Mercer County, MO",0.8381
"cty13173","Lanier County, GA",0.8381
"cty55105","Rock County, WI",0.838
"cty40095","Marshall County, OK",0.838
"cty47157","Shelby County, TN",0.838
"cty22045","Iberia Parish, LA",0.838
"cty17089","Kane County, IL",0.8379
"cty13163","Jefferson County, GA",0.8379
"cty40045","Ellis County, OK",0.8379
"cty46075","Jones County, SD",0.8379
"cty13269","Taylor County, GA",0.8379
"cty01095","Marshall County, AL",0.8378
"cty26091","Lenawee County, MI",0.8377
"cty32023","Nye County, NV",0.8377
"cty05123","St. Francis County, AR",0.8377
"cty22077","Pointe Coupee Parish, LA",0.8377
"cty17175","Stark County, IL",0.8377
"cty26117","Montcalm County, MI",0.8376
"cty28115","Pontotoc County, MS",0.8376
"cty08081","Moffat County, CO",0.8376
"cty01049","DeKalb County, AL",0.8375
"cty35017","Grant County, NM",0.8375
"cty51580","Covington city, VA",0.8375
"cty48201","Harris County, TX",0.8374
"cty13243","Randolph County, GA",0.8374
"cty12111","St. Lucie County, FL",0.8373
"cty37045","Cleveland County, NC",0.8373
"cty42039","Crawford County, PA",0.8373
"cty29221","Washington County, MO",0.8373
"cty36021","Columbia County, NY",0.8372
"cty12089","Nassau County, FL",0.8372
"cty13273","Terrell County, GA",0.8371
"cty37065","Edgecombe County, NC",0.8371
"cty48329","Midland County, TX",0.837
"cty42075","Lebanon County, PA",0.837
"cty26035","Clare County, MI",0.837
"cty13085","Dawson County, GA",0.837
"cty01021","Chilton County, AL",0.8369
"cty13101","Echols County, GA",0.8369
"cty48291","Liberty County, TX",0.8367
"cty48003","Andrews County, TX",0.8367
"cty33005","Cheshire County, NH",0.8364
"cty26127","Oceana County, MI",0.8364
"cty39039","Defiance County, OH",0.8363
"cty51670","Hopewell city, VA",0.8363
"cty53059","Skamania County, WA",0.8362
"cty48465","Val Verde County, TX",0.8362
"cty35057","Torrance County, NM",0.8361
"cty21197","Powell County, KY",0.836
"cty28121","Rankin County, MS",0.836
"cty20175","Seward County, KS",0.8359
"cty20209","Wyandotte County, KS",0.8358
"cty40085","Love County, OK",0.8358
"cty20145","Pawnee County, KS",0.8357
"cty13125","Glascock County, GA",0.8357
"cty48217","Hill County, TX",0.8357
"cty37063","Durham County, NC",0.8355
"cty20179","Sheridan County, KS",0.8355
"cty38103","Wells County, ND",0.8353
"cty56031","Platte County, WY",0.8353
"cty36041","Hamilton County, NY",0.8353
"cty48373","Polk County, TX",0.8352
"cty47075","Haywood County, TN",0.8351
"cty48287","Lee County, TX",0.835
"cty05061","Howard County, AR",0.835
"cty21057","Cumberland County, KY",0.835
"cty37161","Rutherford County, NC",0.8349
"cty01121","Talladega County, AL",0.8349
"cty12131","Walton County, FL",0.8349
"cty29175","Randolph County, MO",0.8348
"cty01103","Morgan County, AL",0.8346
"cty04007","Gila County, AZ",0.8345
"cty47185","White County, TN",0.8345
"cty48011","Armstrong County, TX",0.8345
"cty48039","Brazoria County, TX",0.8344
"cty13199","Meriwether County, GA",0.8344
"cty26159","Van Buren County, MI",0.8343
"cty13107","Emanuel County, GA",0.8343
"cty39169","Wayne County, OH",0.8342
"cty48403","Sabine County, TX",0.8342
"cty53003","Asotin County, WA",0.8342
"cty01009","Blount County, AL",0.834
"cty48079","Cochran County, TX",0.834
"cty13035","Butts County, GA",0.834
"cty37027","Caldwell County, NC",0.834
"cty45047","Greenwood County, SC",0.8339
"cty13119","Franklin County, GA",0.8339
"cty08123","Weld County, CO",0.8338
"cty30043","Jefferson County, MT",0.8338
"cty18041","Fayette County, IN",0.8338
"cty13097","Douglas County, GA",0.8337
"cty28131","Stone County, MS",0.8335
"cty21103","Henry County, KY",0.8335
"cty24510","Baltimore city, MD",0.8334
"cty47037","Davidson County, TN",0.8333
"cty29201","Scott County, MO",0.8332
"cty01109","Pike County, AL",0.833
"cty40151","Woods County, OK",0.8329
"cty51075","Goochland County, VA",0.8329
"cty18149","Starke County, IN",0.8329
"cty36005","Bronx County, NY",0.8328
"cty48257","Kaufman County, TX",0.8328
"cty49045","Tooele County, UT",0.8328
"cty18143","Scott County, IN",0.8328
"cty01007","Bibb County, AL",0.8326
"cty06053","Monterey County, CA",0.8325
"cty48175","Goliad County, TX",0.8325
"cty22063","Livingston Parish, LA",0.8323
"cty56007","Carbon County, WY",0.8323
"cty47065","Hamilton County, TN",0.8322
"cty28025","Clay County, MS",0.8322
"cty37165","Scotland County, NC",0.8321
"cty12069","Lake County, FL",0.832
"cty38065","Oliver County, ND",0.832
"cty29057","Dade County, MO",0.8318
"cty48057","Calhoun County, TX",0.8318
"cty46003","Aurora County, SD",0.8317
"cty48053","Burnet County, TX",0.8317
"cty30007","Broadwater County, MT",0.8316
"cty21209","Scott County, KY",0.8315
"cty28079","Leake County, MS",0.8314
"cty48321","Matagorda County, TX",0.8314
"cty38027","Eddy County, ND",0.8314
"cty22099","St. Martin Parish, LA",0.8313
"cty01023","Choctaw County, AL",0.8311
"cty35039","Rio Arriba County, NM",0.831
