"cty","Name","High_School_Graduation_Rate_rP_gP_p25"
"cty21221","Trigg County, KY",0.7709
"cty48047","Brooks County, TX",0.7709
"cty17121","Marion County, IL",0.7709
"cty22075","Plaquemines Parish, LA",0.7709
"cty48469","Victoria County, TX",0.7708
"cty18101","Martin County, IN",0.7706
"cty40133","Seminole County, OK",0.7705
"cty38103","Wells County, ND",0.7703
"cty39007","Ashtabula County, OH",0.7703
"cty21075","Fulton County, KY",0.7702
"cty51069","Frederick County, VA",0.7702
"cty21169","Metcalfe County, KY",0.7702
"cty51051","Dickenson County, VA",0.7702
"cty05143","Washington County, AR",0.7701
"cty37101","Johnston County, NC",0.77
"cty51011","Appomattox County, VA",0.77
"cty37021","Buncombe County, NC",0.7699
"cty48303","Lubbock County, TX",0.7699
"cty33009","Grafton County, NH",0.7699
"cty45031","Darlington County, SC",0.7697
"cty47131","Obion County, TN",0.7697
"cty29077","Greene County, MO",0.7696
"cty24015","Cecil County, MD",0.7696
"cty39035","Cuyahoga County, OH",0.7695
"cty21141","Logan County, KY",0.7695
"cty18035","Delaware County, IN",0.7695
"cty41067","Washington County, OR",0.7694
"cty24037","St. Mary's County, MD",0.7694
"cty05001","Arkansas County, AR",0.7694
"cty22091","St. Helena Parish, LA",0.7694
"cty12101","Pasco County, FL",0.7692
"cty48339","Montgomery County, TX",0.7692
"cty05105","Perry County, AR",0.7692
"cty02158","Kusilvak Census Area, AK",0.7691
"cty06019","Fresno County, CA",0.7691
"cty29177","Ray County, MO",0.7691
"cty10005","Sussex County, DE",0.7689
"cty37059","Davie County, NC",0.7689
"cty39089","Licking County, OH",0.7688
"cty04023","Santa Cruz County, AZ",0.7688
"cty01077","Lauderdale County, AL",0.7688
"cty35049","Santa Fe County, NM",0.7687
"cty36067","Onondaga County, NY",0.7687
"cty50017","Orange County, VT",0.7687
"cty51820","Waynesboro city, VA",0.7687
"cty42043","Dauphin County, PA",0.7686
"cty12095","Orange County, FL",0.7686
"cty13283","Treutlen County, GA",0.7686
"cty22027","Claiborne Parish, LA",0.7685
"cty48175","Goliad County, TX",0.7685
"cty28045","Hancock County, MS",0.7684
"cty37061","Duplin County, NC",0.7683
"cty16015","Boise County, ID",0.7681
"cty12041","Gilchrist County, FL",0.7681
"cty13053","Chattahoochee County, GA",0.7681
"cty17151","Pope County, IL",0.7681
"cty48111","Dallam County, TX",0.768
"cty29127","Marion County, MO",0.7679
"cty06087","Santa Cruz County, CA",0.7678
"cty39071","Highland County, OH",0.7678
"cty12133","Washington County, FL",0.7678
"cty48097","Cooke County, TX",0.7677
"cty45063","Lexington County, SC",0.7677
"cty21003","Allen County, KY",0.7676
"cty54089","Summers County, WV",0.7676
"cty48479","Webb County, TX",0.7676
"cty41059","Umatilla County, OR",0.7675
"cty26005","Allegan County, MI",0.7674
"cty13091","Dodge County, GA",0.7674
"cty45001","Abbeville County, SC",0.7674
"cty17143","Peoria County, IL",0.7674
"cty12103","Pinellas County, FL",0.7673
"cty21149","McLean County, KY",0.7673
"cty48089","Colorado County, TX",0.7673
"cty13103","Effingham County, GA",0.7673
"cty35013","Do±íáüna County, NM",0.7672
"cty12001","Alachua County, FL",0.7671
"cty21203","Rockcastle County, KY",0.7671
"cty12099","Palm Beach County, FL",0.767
"cty29019","Boone County, MO",0.767
"cty48061","Cameron County, TX",0.767
"cty35009","Curry County, NM",0.767
"cty40135","Sequoyah County, OK",0.7669
"cty47149","Rutherford County, TN",0.7668
"cty26163","Wayne County, MI",0.7668
"cty47165","Sumner County, TN",0.7668
"cty13093","Dooly County, GA",0.7667
"cty48451","Tom Green County, TX",0.7666
"cty51141","Patrick County, VA",0.7666
"cty48405","San Augustine County, TX",0.7666
"cty37093","Hoke County, NC",0.7665
"cty46085","Lyman County, SD",0.7665
"cty48189","Hale County, TX",0.7665
"cty28079","Leake County, MS",0.7664
"cty02050","Bethel Census Area, AK",0.7664
"cty39093","Lorain County, OH",0.7664
"cty34033","Salem County, NJ",0.7664
"cty12077","Liberty County, FL",0.7664
"cty29089","Howard County, MO",0.7664
"cty48219","Hockley County, TX",0.7662
"cty51043","Clarke County, VA",0.7662
"cty13089","DeKalb County, GA",0.766
"cty17045","Edgar County, IL",0.766
"cty51183","Sussex County, VA",0.766
"cty29113","Lincoln County, MO",0.7658
"cty13039","Camden County, GA",0.7658
"cty01051","Elmore County, AL",0.7658
"cty29229","Wright County, MO",0.7658
"cty21005","Anderson County, KY",0.7657
"cty12107","Putnam County, FL",0.7656
"cty05037","Cross County, AR",0.7656
"cty18081","Johnson County, IN",0.7656
"cty22111","Union Parish, LA",0.7655
"cty48489","Willacy County, TX",0.7655
"cty18091","LaPorte County, IN",0.7655
"cty48343","Morris County, TX",0.7653
"cty26013","Baraga County, MI",0.7652
"cty48037","Bowie County, TX",0.7651
"cty18099","Marshall County, IN",0.7651
"cty13137","Habersham County, GA",0.7651
"cty20177","Shawnee County, KS",0.765
"cty37067","Forsyth County, NC",0.7649
"cty54073","Pleasants County, WV",0.7649
"cty13105","Elbert County, GA",0.7649
"cty46105","Perkins County, SD",0.7648
"cty18169","Wabash County, IN",0.7648
"cty28131","Stone County, MS",0.7647
"cty48467","Van Zandt County, TX",0.7647
"cty22037","East Feliciana Parish, LA",0.7647
"cty16077","Power County, ID",0.7646
"cty01127","Walker County, AL",0.7646
"cty01045","Dale County, AL",0.7646
"cty21115","Johnson County, KY",0.7646
"cty21219","Todd County, KY",0.7646
"cty47031","Coffee County, TN",0.7645
"cty01117","Shelby County, AL",0.7644
"cty12083","Marion County, FL",0.7643
"cty24043","Washington County, MD",0.7643
"cty48481","Wharton County, TX",0.7643
"cty12033","Escambia County, FL",0.7641
"cty26049","Genesee County, MI",0.7641
"cty51165","Rockingham County, VA",0.7641
"cty21213","Simpson County, KY",0.764
"cty47011","Bradley County, TN",0.764
"cty18049","Fulton County, IN",0.764
"cty40039","Custer County, OK",0.7639
"cty48079","Cochran County, TX",0.7639
"cty48021","Bastrop County, TX",0.7639
"cty21047","Christian County, KY",0.7639
"cty26017","Bay County, MI",0.7639
"cty41065","Wasco County, OR",0.7638
"cty48441","Taylor County, TX",0.7637
"cty16083","Twin Falls County, ID",0.7637
"cty01041","Crenshaw County, AL",0.7637
"cty21099","Hart County, KY",0.7636
"cty05149","Yell County, AR",0.7635
"cty17153","Pulaski County, IL",0.7635
"cty35043","Sandoval County, NM",0.7634
"cty18145","Shelby County, IN",0.7634
"cty20067","Grant County, KS",0.7634
"cty35019","Guadalupe County, NM",0.7634
"cty36035","Fulton County, NY",0.7634
"cty42041","Cumberland County, PA",0.7634
"cty42039","Crawford County, PA",0.7633
"cty18133","Putnam County, IN",0.7632
"cty12055","Highlands County, FL",0.7632
"cty28109","Pearl River County, MS",0.7631
"cty39031","Coshocton County, OH",0.7631
"cty04015","Mohave County, AZ",0.763
"cty28063","Jefferson County, MS",0.763
"cty16061","Lewis County, ID",0.763
"cty26035","Clare County, MI",0.7629
"cty33001","Belknap County, NH",0.7629
"cty51009","Amherst County, VA",0.7628
"cty28007","Attala County, MS",0.7628
"cty46119","Sully County, SD",0.7628
"cty28029","Copiah County, MS",0.7627
"cty02164","Lake and Peninsula Borough, AK",0.7626
"cty21071","Floyd County, KY",0.7626
"cty16009","Benewah County, ID",0.7625
"cty20173","Sedgwick County, KS",0.7625
"cty29125","Maries County, MO",0.7625
"cty18111","Newton County, IN",0.7625
"cty51003","Albemarle County, VA",0.7625
"cty29119","McDonald County, MO",0.7624
"cty04019","Pima County, AZ",0.7624
"cty40147","Washington County, OK",0.7624
"cty48395","Robertson County, TX",0.7624
"cty22059","LaSalle Parish, LA",0.7624
"cty28019","Choctaw County, MS",0.7623
"cty17051","Fayette County, IL",0.7623
"cty35031","McKinley County, NM",0.7622
"cty41071","Yamhill County, OR",0.7622
"cty40101","Muskogee County, OK",0.7621
"cty47077","Henderson County, TN",0.7621
"cty37183","Wake County, NC",0.762
"cty18119","Owen County, IN",0.762
"cty22051","Jefferson Parish, LA",0.7619
"cty45085","Sumter County, SC",0.7618
"cty13051","Chatham County, GA",0.7618
"cty29023","Butler County, MO",0.7618
"cty21037","Campbell County, KY",0.7618
"cty48017","Bailey County, TX",0.7617
"cty35005","Chaves County, NM",0.7616
"cty05093","Mississippi County, AR",0.7616
"cty37077","Granville County, NC",0.7616
"cty21117","Kenton County, KY",0.7616
"cty48365","Panola County, TX",0.7616
"cty46121","Todd County, SD",0.7615
"cty48209","Hays County, TX",0.7615
"cty48093","Comanche County, TX",0.7615
"cty40051","Grady County, OK",0.7614
"cty26091","Lenawee County, MI",0.7614
"cty38001","Adams County, ND",0.7614
"cty40097","Mayes County, OK",0.7613
"cty28031","Covington County, MS",0.7613
"cty40019","Carter County, OK",0.7612
"cty18103","Miami County, IN",0.7612
"cty28075","Lauderdale County, MS",0.7612
"cty54029","Hancock County, WV",0.7611
"cty18053","Grant County, IN",0.7611
"cty35001","Bernalillo County, NM",0.761
"cty48501","Yoakum County, TX",0.761
"cty29105","Laclede County, MO",0.761
"cty18003","Allen County, IN",0.7609
"cty45089","Williamsburg County, SC",0.7609
"cty49025","Kane County, UT",0.7609
"cty51670","Hopewell city, VA",0.7609
"cty37083","Halifax County, NC",0.7608
"cty49013","Duchesne County, UT",0.7607
"cty16067","Minidoka County, ID",0.7607
"cty08099","Prowers County, CO",0.7606
"cty37033","Caswell County, NC",0.7606
"cty54043","Lincoln County, WV",0.7605
"cty47055","Giles County, TN",0.7603
"cty41041","Lincoln County, OR",0.7601
"cty11001","District of Columbia, DC",0.7601
"cty05139","Union County, AR",0.7601
"cty28111","Perry County, MS",0.7601
"cty26075","Jackson County, MI",0.7599
"cty48051","Burleson County, TX",0.7599
"cty42011","Berks County, PA",0.7599
"cty35041","Roosevelt County, NM",0.7598
"cty37171","Surry County, NC",0.7596
"cty21151","Madison County, KY",0.7596
"cty45039","Fairfield County, SC",0.7595
"cty37081","Guilford County, NC",0.7593
"cty22069","Natchitoches Parish, LA",0.7592
"cty48177","Gonzales County, TX",0.7592
"cty01047","Dallas County, AL",0.7591
"cty21095","Harlan County, KY",0.759
"cty37167","Stanly County, NC",0.7589
"cty28091","Marion County, MS",0.7589
"cty16027","Canyon County, ID",0.7588
"cty21107","Hopkins County, KY",0.7586
"cty46023","Charles Mix County, SD",0.7583
"cty18175","Washington County, IN",0.7583
"cty31043","Dakota County, NE",0.7582
"cty13261","Sumter County, GA",0.7582
"cty21067","Fayette County, KY",0.7582
"cty29095","Jackson County, MO",0.7581
"cty12121","Suwannee County, FL",0.7581
"cty45009","Bamberg County, SC",0.758
"cty28011","Bolivar County, MS",0.758
"cty21145","McCracken County, KY",0.7579
"cty28081","Lee County, MS",0.7579
"cty18047","Franklin County, IN",0.7579
"cty48231","Hunt County, TX",0.7579
"cty47097","Lauderdale County, TN",0.7578
"cty20079","Harvey County, KS",0.7578
"cty21109","Jackson County, KY",0.7578
"cty29011","Barton County, MO",0.7577
"cty39021","Champaign County, OH",0.7577
"cty12057","Hillsborough County, FL",0.7576
"cty39057","Greene County, OH",0.7576
"cty13315","Wilcox County, GA",0.7576
"cty38005","Benson County, ND",0.7575
"cty48187","Guadalupe County, TX",0.7574
"cty02240","Southeast Fairbanks Census Area, AK",0.7574
"cty51047","Culpeper County, VA",0.7574
"cty28113","Pike County, MS",0.7572
"cty01055","Etowah County, AL",0.7571
"cty08047","Gilpin County, CO",0.7569
"cty40037","Creek County, OK",0.7568
"cty48257","Kaufman County, TX",0.7568
"cty48251","Johnson County, TX",0.7566
"cty22019","Calcasieu Parish, LA",0.7566
"cty39017","Butler County, OH",0.7566
"cty18139","Rush County, IN",0.7566
"cty08051","Gunnison County, CO",0.7565
"cty49023","Juab County, UT",0.7564
"cty26025","Calhoun County, MI",0.7564
"cty47005","Benton County, TN",0.7564
"cty01073","Jefferson County, AL",0.7561
"cty29009","Barry County, MO",0.7561
"cty13017","Ben Hill County, GA",0.7561
"cty21011","Bath County, KY",0.756
"cty48139","Ellis County, TX",0.7558
"cty36071","Orange County, NY",0.7557
"cty48183","Gregg County, TX",0.7557
"cty48465","Val Verde County, TX",0.7556
"cty37179","Union County, NC",0.7555
"cty29079","Grundy County, MO",0.7555
"cty06031","Kings County, CA",0.7554
"cty17017","Cass County, IL",0.7554
"cty40077","Latimer County, OK",0.7553
"cty17201","Winnebago County, IL",0.7553
"cty35061","Valencia County, NM",0.7552
"cty28041","Greene County, MS",0.7552
"cty26121","Muskegon County, MI",0.755
"cty45019","Charleston County, SC",0.7548
"cty12039","Gadsden County, FL",0.7548
"cty18019","Clark County, IN",0.7548
"cty47091","Johnson County, TN",0.7548
"cty42093","Montour County, PA",0.7547
"cty51005","Alleghany County, VA",0.7547
"cty28073","Lamar County, MS",0.7547
"cty22023","Cameron Parish, LA",0.7544
"cty18163","Vanderburgh County, IN",0.7543
"cty37095","Hyde County, NC",0.7543
"cty32023","Nye County, NV",0.7542
"cty45075","Orangeburg County, SC",0.7542
"cty01069","Houston County, AL",0.7542
"cty08105","Rio Grande County, CO",0.7542
"cty53015","Cowlitz County, WA",0.7541
"cty22073","Ouachita Parish, LA",0.7541
"cty20111","Lyon County, KS",0.7541
"cty37145","Person County, NC",0.754
"cty22101","St. Mary Parish, LA",0.7539
"cty05079","Lincoln County, AR",0.7539
"cty35045","San Juan County, NM",0.7537
"cty21139","Livingston County, KY",0.7537
"cty22005","Ascension Parish, LA",0.7537
"cty18005","Bartholomew County, IN",0.7537
"cty42099","Perry County, PA",0.7537
"cty01027","Clay County, AL",0.7536
"cty18153","Sullivan County, IN",0.7535
"cty01113","Russell County, AL",0.7534
"cty22127","Winn Parish, LA",0.7534
"cty29173","Ralls County, MO",0.7534
"cty21137","Lincoln County, KY",0.7533
"cty48029","Bexar County, TX",0.7532
"cty48185","Grimes County, TX",0.7532
"cty51540","Charlottesville city, VA",0.7531
"cty04009","Graham County, AZ",0.753
"cty21009","Barren County, KY",0.753
"cty40109","Oklahoma County, OK",0.7528
"cty51710","Norfolk city, VA",0.7527
"cty32031","Washoe County, NV",0.7527
"cty39095","Lucas County, OH",0.7527
"cty22033","East Baton Rouge Parish, LA",0.7526
"cty13161","Jeff Davis County, GA",0.7526
"cty18021","Clay County, IN",0.7526
"cty53003","Asotin County, WA",0.7525
"cty13095","Dougherty County, GA",0.7525
"cty13019","Berrien County, GA",0.7525
"cty37013","Beaufort County, NC",0.7524
"cty01005","Barbour County, AL",0.7524
"cty26081","Kent County, MI",0.7523
"cty13171","Lamar County, GA",0.7523
"cty13109","Evans County, GA",0.7523
"cty51590","Danville city, VA",0.7522
"cty36005","Bronx County, NY",0.7521
"cty42109","Snyder County, PA",0.7521
"cty29187","St. Francois County, MO",0.7521
"cty20113","McPherson County, KS",0.7521
"cty28101","Newton County, MS",0.752
"cty18083","Knox County, IN",0.752
"cty05133","Sevier County, AR",0.7519
"cty48291","Liberty County, TX",0.7519
"cty13287","Turner County, GA",0.7519
"cty48133","Eastland County, TX",0.7519
"cty48507","Zavala County, TX",0.7518
"cty37105","Lee County, NC",0.7516
"cty45003","Aiken County, SC",0.7515
"cty18141","St. Joseph County, IN",0.7514
"cty20093","Kearny County, KS",0.7514
"cty51740","Portsmouth city, VA",0.7513
"cty54085","Ritchie County, WV",0.7513
"cty26145","Saginaw County, MI",0.7512
"cty28071","Lafayette County, MS",0.7512
"cty28039","George County, MS",0.7512
"cty22015","Bossier Parish, LA",0.7511
"cty48035","Bosque County, TX",0.7511
"cty39025","Clermont County, OH",0.7511
"cty04007","Gila County, AZ",0.7508
"cty48041","Brazos County, TX",0.7505
"cty47167","Tipton County, TN",0.7505
"cty08101","Pueblo County, CO",0.7503
"cty01003","Baldwin County, AL",0.7503
"cty49041","Sevier County, UT",0.7503
"cty42055","Franklin County, PA",0.7503
"cty37123","Montgomery County, NC",0.7502
"cty13101","Echols County, GA",0.7502
"cty18123","Perry County, IN",0.7501
"cty22049","Jackson Parish, LA",0.7501
"cty21015","Boone County, KY",0.7501
"cty53007","Chelan County, WA",0.7498
"cty17059","Gallatin County, IL",0.7498
"cty48463","Uvalde County, TX",0.7498
"cty48309","McLennan County, TX",0.7497
"cty08055","Huerfano County, CO",0.7497
"cty33019","Sullivan County, NH",0.7497
"cty12047","Hamilton County, FL",0.7497
"cty28077","Lawrence County, MS",0.7496
"cty21187","Owen County, KY",0.7496
"cty26123","Newaygo County, MI",0.7495
"cty56007","Carbon County, WY",0.7495
"cty45035","Dorchester County, SC",0.7494
"cty21239","Woodford County, KY",0.7494
"cty39039","Defiance County, OH",0.7494
"cty01025","Clarke County, AL",0.7494
"cty29155","Pemiscot County, MO",0.7494
"cty22057","Lafourche Parish, LA",0.7493
"cty21237","Wolfe County, KY",0.7493
"cty06039","Madera County, CA",0.7492
"cty45041","Florence County, SC",0.7492
"cty47051","Franklin County, TN",0.7491
"cty28133","Sunflower County, MS",0.7491
"cty48025","Bee County, TX",0.749
"cty48161","Freestone County, TX",0.749
"cty47049","Fentress County, TN",0.749
"cty51660","Harrisonburg city, VA",0.7489
"cty46091","Marshall County, SD",0.7488
"cty27115","Pine County, MN",0.7487
"cty29099","Jefferson County, MO",0.7485
"cty47013","Campbell County, TN",0.7485
"cty39113","Montgomery County, OH",0.7483
"cty51683","Manassas city, VA",0.7482
"cty18149","Starke County, IN",0.7482
"cty22013","Bienville Parish, LA",0.7481
"cty28069","Kemper County, MS",0.7481
"cty41031","Jefferson County, OR",0.7479
"cty13073","Columbia County, GA",0.7479
"cty01053","Escambia County, AL",0.7478
"cty17013","Calhoun County, IL",0.7478
"cty48439","Tarrant County, TX",0.7477
"cty29139","Montgomery County, MO",0.7477
"cty21111","Jefferson County, KY",0.7476
"cty28087","Lowndes County, MS",0.7475
"cty39015","Brown County, OH",0.7474
"cty13215","Muscogee County, GA",0.7473
"cty55101","Racine County, WI",0.7473
"cty18171","Warren County, IN",0.7472
"cty51770","Roanoke city, VA",0.7471
"cty26079","Kalkaska County, MI",0.7471
"cty22017","Caddo Parish, LA",0.747
"cty48453","Travis County, TX",0.747
"cty21021","Boyle County, KY",0.747
"cty13285","Troup County, GA",0.7469
"cty53001","Adams County, WA",0.7468
"cty45045","Greenville County, SC",0.7465
"cty48217","Hill County, TX",0.7465
"cty28009","Benton County, MS",0.7465
"cty22065","Madison Parish, LA",0.7464
"cty13069","Coffee County, GA",0.7463
"cty29145","Newton County, MO",0.7462
"cty48427","Starr County, TX",0.7461
"cty26117","Montcalm County, MI",0.7461
"cty37115","Madison County, NC",0.746
"cty22085","Sabine Parish, LA",0.7459
"cty13241","Rabun County, GA",0.7459
"cty01017","Chambers County, AL",0.7458
"cty22119","Webster Parish, LA",0.7457
"cty55079","Milwaukee County, WI",0.7456
"cty08007","Archuleta County, CO",0.7456
"cty21081","Grant County, KY",0.7456
"cty12113","Santa Rosa County, FL",0.7455
"cty28049","Hinds County, MS",0.7455
"cty48245","Jefferson County, TX",0.7454
"cty48409","San Patricio County, TX",0.7453
"cty40071","Kay County, OK",0.7452
"cty48407","San Jacinto County, TX",0.7452
"cty40085","Love County, OK",0.7451
"cty13129","Gordon County, GA",0.7449
"cty37111","McDowell County, NC",0.7447
"cty04013","Maricopa County, AZ",0.7446
"cty01023","Choctaw County, AL",0.7446
"cty48227","Howard County, TX",0.7444
"cty37147","Pitt County, NC",0.7444
"cty48279","Lamb County, TX",0.7444
"cty37001","Alamance County, NC",0.7442
"cty06055","Napa County, CA",0.7442
"cty39169","Wayne County, OH",0.7442
"cty18011","Boone County, IN",0.7442
"cty18079","Jennings County, IN",0.7441
"cty48249","Jim Wells County, TX",0.744
"cty04027","Yuma County, AZ",0.7439
"cty28001","Adams County, MS",0.7439
"cty48135","Ector County, TX",0.7438
"cty13007","Baker County, GA",0.7438
"cty22105","Tangipahoa Parish, LA",0.7437
"cty48125","Dickens County, TX",0.7436
"cty45079","Richland County, SC",0.7435
"cty35057","Torrance County, NM",0.7434
"cty13195","Madison County, GA",0.7433
"cty22097","St. Landry Parish, LA",0.7433
"cty20209","Wyandotte County, KS",0.7431
"cty41007","Clatsop County, OR",0.7431
"cty12075","Levy County, FL",0.7431
"cty37025","Cabarrus County, NC",0.7431
"cty37165","Scotland County, NC",0.743
"cty22079","Rapides Parish, LA",0.743
"cty12111","St. Lucie County, FL",0.7429
"cty51025","Brunswick County, VA",0.7428
"cty05147","Woodruff County, AR",0.7427
"cty29159","Pettis County, MO",0.7426
"cty56043","Washakie County, WY",0.7426
"cty47121","Meigs County, TN",0.7426
"cty55105","Rock County, WI",0.7425
"cty29059","Dallas County, MO",0.7425
"cty48011","Armstrong County, TX",0.7425
"cty51145","Powhatan County, VA",0.7425
"cty18017","Cass County, IN",0.7425
"cty28067","Jones County, MS",0.7424
"cty39049","Franklin County, OH",0.7424
"cty37119","Mecklenburg County, NC",0.7423
"cty26127","Oceana County, MI",0.7422
"cty48323","Maverick County, TX",0.7421
"cty28035","Forrest County, MS",0.7421
"cty37149","Polk County, NC",0.7418
"cty33005","Cheshire County, NH",0.7418
"cty26107","Mecosta County, MI",0.7416
"cty40095","Marshall County, OK",0.7415
"cty18105","Monroe County, IN",0.7414
"cty28141","Tishomingo County, MS",0.7413
"cty51109","Louisa County, VA",0.7413
"cty29510","St. Louis city, MO",0.7412
"cty48167","Galveston County, TX",0.7412
"cty13275","Thomas County, GA",0.7412
"cty22077","Pointe Coupee Parish, LA",0.7412
"cty28057","Itawamba County, MS",0.7412
"cty48349","Navarro County, TX",0.7412
"cty45087","Union County, SC",0.7411
"cty48019","Bandera County, TX",0.7411
"cty18033","DeKalb County, IN",0.7409
"cty22001","Acadia Parish, LA",0.7408
"cty26027","Cass County, MI",0.7407
"cty48317","Martin County, TX",0.7407
"cty22093","St. James Parish, LA",0.7407
"cty45073","Oconee County, SC",0.7406
"cty13319","Wilkinson County, GA",0.7406
"cty37065","Edgecombe County, NC",0.7405
"cty12027","DeSoto County, FL",0.7404
"cty26033","Chippewa County, MI",0.7403
"cty12019","Clay County, FL",0.7403
"cty13023","Bleckley County, GA",0.7403
"cty51840","Winchester city, VA",0.7402
"cty48445","Terry County, TX",0.7402
"cty48429","Stephens County, TX",0.7401
"cty35007","Colfax County, NM",0.7401
"cty42087","Mifflin County, PA",0.7399
"cty01013","Butler County, AL",0.7398
"cty48229","Hudspeth County, TX",0.7397
"cty48397","Rockwall County, TX",0.7396
"cty18043","Floyd County, IN",0.7394
"cty01067","Henry County, AL",0.7394
"cty18045","Fountain County, IN",0.7394
"cty12023","Columbia County, FL",0.7393
"cty28129","Smith County, MS",0.7393
"cty12061","Indian River County, FL",0.7392
"cty37037","Chatham County, NC",0.7389
"cty18177","Wayne County, IN",0.7389
"cty22103","St. Tammany Parish, LA",0.7388
"cty13047","Catoosa County, GA",0.7387
"cty29133","Mississippi County, MO",0.7384
"cty48319","Mason County, TX",0.7384
"cty28047","Harrison County, MS",0.7382
"cty32003","Clark County, NV",0.7382
"cty13293","Upson County, GA",0.7382
"cty13309","Wheeler County, GA",0.738
"cty35051","Sierra County, NM",0.7378
"cty48419","Shelby County, TX",0.7378
"cty28089","Madison County, MS",0.7377
"cty36021","Columbia County, NY",0.7376
"cty35015","Eddy County, NM",0.7375
"cty48389","Reeves County, TX",0.7375
"cty40149","Washita County, OK",0.7375
"cty13111","Fannin County, GA",0.7374
"cty48455","Trinity County, TX",0.7372
"cty48369","Parmer County, TX",0.7368
"cty05035","Crittenden County, AR",0.7367
"cty18095","Madison County, IN",0.7367
"cty18023","Clinton County, IN",0.7366
"cty48109","Culberson County, TX",0.7366
"cty01079","Lawrence County, AL",0.7365
"cty39065","Hardin County, OH",0.7365
"cty21023","Bracken County, KY",0.7365
"cty47047","Fayette County, TN",0.7364
"cty28149","Warren County, MS",0.7364
"cty39115","Morgan County, OH",0.7364
"cty26021","Berrien County, MI",0.7363
"cty51117","Mecklenburg County, VA",0.7363
"cty29141","Morgan County, MO",0.7363
"cty13177","Lee County, GA",0.7363
"cty01107","Pickens County, AL",0.7363
"cty21113","Jessamine County, KY",0.7362
"cty18093","Lawrence County, IN",0.736
"cty10003","New Castle County, DE",0.7358
"cty13307","Webster County, GA",0.7357
"cty37161","Rutherford County, NC",0.7354
"cty29109","Lawrence County, MO",0.7354
"cty39131","Pike County, OH",0.7353
"cty18109","Morgan County, IN",0.7353
"cty48355","Nueces County, TX",0.7352
"cty37097","Iredell County, NC",0.7351
"cty13231","Pike County, GA",0.7351
"cty45071","Newberry County, SC",0.7349
"cty19139","Muscatine County, IA",0.7348
"cty20009","Barton County, KS",0.7347
"cty37155","Robeson County, NC",0.7346
"cty01065","Hale County, AL",0.7346
"cty37023","Burke County, NC",0.7345
"cty28105","Oktibbeha County, MS",0.7345
"cty21103","Henry County, KY",0.7344
"cty48287","Lee County, TX",0.7342
"cty29035","Carter County, MO",0.7342
"cty47153","Sequatchie County, TN",0.7341
"cty01087","Macon County, AL",0.734
"cty48039","Brazoria County, TX",0.7339
"cty01059","Franklin County, AL",0.7339
"cty21049","Clark County, KY",0.7339
"cty48113","Dallas County, TX",0.7338
"cty01097","Mobile County, AL",0.7337
"cty48163","Frio County, TX",0.7337
"cty48273","Kleberg County, TX",0.7336
"cty13063","Clayton County, GA",0.7334
"cty29071","Franklin County, MO",0.7332
"cty48267","Kimble County, TX",0.7332
"cty39033","Crawford County, OH",0.7332
"cty13097","Douglas County, GA",0.7331
"cty13001","Appling County, GA",0.7331
"cty08087","Morgan County, CO",0.7331
"cty24510","Baltimore city, MD",0.733
"cty48413","Schleicher County, TX",0.733
"cty28137","Tate County, MS",0.7329
"cty48205","Hartley County, TX",0.7329
"cty48449","Titus County, TX",0.7329
"cty48363","Palo Pinto County, TX",0.7328
"cty48201","Harris County, TX",0.7327
"cty47083","Houston County, TN",0.7327
"cty01043","Cullman County, AL",0.7327
"cty47115","Marion County, TN",0.7325
"cty16087","Washington County, ID",0.7323
"cty39061","Hamilton County, OH",0.7322
"cty12031","Duval County, FL",0.7321
"cty28143","Tunica County, MS",0.7321
"cty42075","Lebanon County, PA",0.7321
"cty51760","Richmond city, VA",0.732
"cty51023","Botetourt County, VA",0.732
"cty30065","Musselshell County, MT",0.7318
"cty13217","Newton County, GA",0.7318
"cty37185","Warren County, NC",0.7316
"cty29163","Pike County, MO",0.7314
"cty41013","Crook County, OR",0.7314
"cty51735","Poquoson city, VA",0.7314
"cty37071","Gaston County, NC",0.7312
"cty28127","Simpson County, MS",0.7312
"cty13193","Macon County, GA",0.7311
"cty13121","Fulton County, GA",0.7309
"cty26001","Alcona County, MI",0.7305
"cty01021","Chilton County, AL",0.7304
"cty26159","Van Buren County, MI",0.7303
"cty13081","Crisp County, GA",0.7301
"cty12089","Nassau County, FL",0.7299
"cty28023","Clarke County, MS",0.7298
"cty01081","Lee County, AL",0.7296
"cty21077","Gallatin County, KY",0.7296
"cty01089","Madison County, AL",0.7294
"cty13127","Glynn County, GA",0.7294
"cty18151","Steuben County, IN",0.7293
"cty01033","Colbert County, AL",0.7293
"cty37057","Davidson County, NC",0.7292
"cty13257","Stephens County, GA",0.7292
"cty22095","St. John the Baptist Parish, LA",0.729
"cty01103","Morgan County, AL",0.7289
"cty51073","Gloucester County, VA",0.7288
"cty01105","Perry County, AL",0.7287
"cty13311","White County, GA",0.7287
"cty48351","Newton County, TX",0.7287
"cty29061","Daviess County, MO",0.7285
"cty12079","Madison County, FL",0.7283
"cty45021","Cherokee County, SC",0.7282
"cty28027","Coahoma County, MS",0.7281
"cty18167","Vigo County, IN",0.7279
"cty45025","Chesterfield County, SC",0.7278
"cty37159","Rowan County, NC",0.7277
"cty28121","Rankin County, MS",0.7276
"cty47157","Shelby County, TN",0.7273
"cty13199","Meriwether County, GA",0.7273
"cty37193","Wilkes County, NC",0.7273
